Displacement_mm,BaseShear_kN
-4.100000000000001421e+00,-3.381976869034349988e+02
-4.400000000000001243e+00,-3.629132747195960178e+02
-4.700000000000001066e+00,-3.876224036304097353e+02
-5.000000000000000888e+00,-4.123355349780997585e+02
-5.300000000000000711e+00,-4.370572200669007543e+02
-5.600000000000000533e+00,-4.617801600099147095e+02
-5.900000000000000355e+00,-4.865151869228541841e+02
-6.200000000000000178e+00,-5.112477251447386948e+02
-6.500000000000000000e+00,-5.359752297681047821e+02
-6.799999999999999822e+00,-5.607048056561939120e+02
-7.099999999999999645e+00,-5.854345875289317291e+02
-7.399999999999999467e+00,-6.101614184816606894e+02
-7.699999999999999289e+00,-6.348924070171032099e+02
-7.999999999999999112e+00,-6.596342544425802998e+02
-8.299999999999998934e+00,-6.843770473675448329e+02
-8.599999999999999645e+00,-7.091249329371448766e+02
-8.900000000000000355e+00,-7.338811390648075985e+02
-9.200000000000001066e+00,-7.586403070809275277e+02
-9.500000000000001776e+00,-7.834006015863251378e+02
-9.800000000000002487e+00,-8.081632960775306174e+02
-1.010000000000000320e+01,-8.329306602013446081e+02
-1.040000000000000391e+01,-8.577021060891217985e+02
-1.070000000000000462e+01,-8.824722758370792235e+02
-1.100000000000000533e+01,-9.072436645166683320e+02
-1.130000000000000604e+01,-9.320166481411201858e+02
-1.160000000000000675e+01,-9.567928070249640768e+02
-1.190000000000000746e+01,-9.815731515162167398e+02
-1.150000000000000711e+01,-9.484015160318728022e+02
-1.110000000000000675e+01,-9.152306594892990006e+02
-1.070000000000000639e+01,-8.820606018336488887e+02
-1.030000000000000604e+01,-8.488914872118723451e+02
-9.900000000000005684e+00,-8.157232673813858810e+02
-9.500000000000005329e+00,-7.825561591738679681e+02
-9.100000000000004974e+00,-7.493902861591823239e+02
-8.700000000000004619e+00,-7.162256591595456712e+02
-8.300000000000004263e+00,-6.830626696812910268e+02
-7.900000000000003908e+00,-6.499012819866520658e+02
-7.500000000000003553e+00,-6.167418575462158969e+02
-7.100000000000003197e+00,-5.835847376216104294e+02
-6.700000000000002842e+00,-5.504297097403601811e+02
-6.300000000000002487e+00,-5.172771186517352362e+02
-5.900000000000002132e+00,-4.841283129046003637e+02
-5.500000000000001776e+00,-4.509837149760798525e+02
-5.100000000000001421e+00,-4.178448064525807695e+02
-4.700000000000001066e+00,-3.847105058496488255e+02
-4.300000000000000711e+00,-3.515859133482342145e+02
-3.900000000000000799e+00,-3.184678893231978805e+02
-3.500000000000000888e+00,-2.853650512470372291e+02
-3.100000000000000977e+00,-2.522844548181918469e+02
-2.700000000000001066e+00,-2.192405548352030564e+02
-2.300000000000001155e+00,-1.862624232655560093e+02
-1.900000000000001243e+00,-1.533653723777864286e+02
-1.500000000000001332e+00,-1.205858700083503550e+02
-1.100000000000001421e+00,-8.795183732753780248e+01
-7.000000000000013989e-01,-5.538815593895991896e+01
-3.000000000000013767e-01,-2.273342132649956326e+01
9.999999999999864553e-02,9.945077146634508480e+00
4.999999999999986677e-01,4.250537146355110707e+01
8.999999999999986899e-01,7.500030002585121736e+01
1.299999999999998712e+00,1.075269479126989722e+02
1.699999999999998845e+00,1.401572953450133241e+02
2.099999999999998757e+00,1.728532470192336064e+02
2.499999999999998668e+00,2.056367384848038284e+02
2.899999999999998579e+00,2.384779456117461223e+02
3.299999999999998490e+00,2.713521135152535066e+02
3.699999999999998401e+00,3.042440723234189477e+02
4.099999999999998757e+00,3.371404706372909459e+02
4.499999999999999112e+00,3.700388307099874510e+02
4.899999999999999467e+00,4.029400350051029136e+02
5.299999999999999822e+00,4.358546007863330374e+02
5.700000000000000178e+00,4.687770067925021067e+02
6.100000000000000533e+00,5.017153610612476200e+02
6.500000000000000888e+00,5.346432339481073086e+02
6.900000000000001243e+00,5.675744775583257251e+02
7.300000000000001599e+00,6.005097652389853238e+02
7.700000000000001954e+00,6.334355588338365806e+02
8.100000000000001421e+00,6.663732358163749723e+02
8.500000000000001776e+00,6.993159544094421562e+02
8.900000000000002132e+00,7.322698271821292337e+02
9.300000000000002487e+00,7.652276497720008592e+02
9.700000000000002842e+00,7.981917269433595266e+02
1.010000000000000320e+01,8.311679503965433469e+02
1.050000000000000355e+01,8.641482511126961299e+02
1.090000000000000391e+01,8.971271823617564678e+02
1.130000000000000426e+01,9.301112062983902433e+02
1.170000000000000462e+01,9.631003754333411280e+02
1.210000000000000497e+01,9.960916495459588305e+02
1.250000000000000533e+01,1.025472189992472067e+03
1.290000000000000568e+01,1.054513987126633538e+03
1.330000000000000604e+01,1.083193310912791503e+03
1.370000000000000639e+01,1.111539984286164781e+03
1.410000000000000675e+01,1.139553819173180727e+03
1.450000000000000711e+01,1.167168893086330172e+03
1.490000000000000746e+01,1.194413822514037292e+03
1.530000000000000782e+01,1.221266813968793940e+03
1.570000000000000817e+01,1.247777410822292268e+03
1.610000000000000853e+01,1.273899524708882154e+03
1.570000000000000817e+01,1.241867765419755870e+03
1.530000000000000782e+01,1.209836285570943573e+03
1.490000000000000746e+01,1.177805116715627719e+03
1.450000000000000711e+01,1.145774328606909421e+03
1.410000000000000675e+01,1.113743899241036615e+03
1.370000000000000639e+01,1.081713843879585511e+03
1.330000000000000604e+01,1.049684266187329058e+03
1.290000000000000568e+01,1.017655226397182787e+03
1.250000000000000533e+01,9.856267090438924470e+02
1.210000000000000497e+01,9.535987059487837314e+02
1.170000000000000462e+01,9.215713416338795696e+02
1.130000000000000426e+01,8.895446825181687700e+02
1.090000000000000391e+01,8.575188255583091177e+02
1.050000000000000355e+01,8.254937764352195018e+02
1.010000000000000320e+01,7.934695536880401505e+02
9.700000000000002842e+00,7.614464661673407591e+02
9.300000000000002487e+00,7.294246062931829329e+02
8.900000000000002132e+00,6.974040607033421111e+02
8.500000000000001776e+00,6.653849919158798230e+02
8.100000000000001421e+00,6.333675543005969075e+02
7.700000000000001066e+00,6.013519173523581003e+02
7.300000000000000711e+00,5.693381311544357004e+02
6.900000000000000355e+00,5.373261943764636044e+02
6.500000000000000000e+00,5.053163721879386685e+02
6.099999999999999645e+00,4.733099678922605449e+02
5.699999999999999289e+00,4.413072525487412463e+02
5.299999999999998934e+00,4.093092956495878525e+02
4.899999999999998579e+00,3.773164100093969751e+02
4.499999999999998224e+00,3.453326012481394400e+02
4.099999999999997868e+00,3.133496496869051953e+02
3.699999999999997957e+00,2.813841072921887871e+02
3.299999999999998046e+00,2.494518385034295704e+02
2.899999999999998135e+00,2.175823286579314981e+02
2.499999999999998224e+00,1.857833825079141548e+02
2.099999999999998312e+00,1.540666870861203677e+02
1.699999999999998401e+00,1.224562472781901761e+02
1.299999999999998490e+00,9.089316890912277813e+01
8.999999999999984679e-01,5.925119004265090439e+01
4.999999999999984457e-01,2.747697538102090320e+01
9.999999999999842348e-02,-4.271658836858439834e+00
-3.000000000000015987e-01,-3.586173639574674610e+01
-7.000000000000016209e-01,-6.747111274958584204e+01
-1.100000000000001643e+00,-9.931153545666633420e+01
-1.500000000000001776e+00,-1.314866827073935269e+02
-1.900000000000001688e+00,-1.639004296999483188e+02
-2.300000000000001599e+00,-1.964977610763189091e+02
-2.700000000000001510e+00,-2.292169354643447718e+02
-3.100000000000001421e+00,-2.620320737630129315e+02
-3.500000000000001332e+00,-2.948730037011156924e+02
-3.900000000000001243e+00,-3.277179480184714748e+02
-4.300000000000001599e+00,-3.605714497392660860e+02
-4.700000000000001954e+00,-3.934310220825327065e+02
-5.100000000000002309e+00,-4.263106892493980240e+02
-5.500000000000002665e+00,-4.592083806561076926e+02
-5.900000000000003020e+00,-4.921140020436154146e+02
-6.300000000000003375e+00,-5.250258487027127785e+02
-6.700000000000003730e+00,-5.579316463311048437e+02
-7.100000000000004086e+00,-5.908459645769247572e+02
-7.500000000000004441e+00,-6.237637594491766322e+02
-7.900000000000004796e+00,-6.566996754200439455e+02
-8.300000000000004263e+00,-6.896500033626417689e+02
-8.700000000000004619e+00,-7.226175016224443652e+02
-9.100000000000004974e+00,-7.555939166474493049e+02
-9.500000000000005329e+00,-7.885757827892764453e+02
-9.900000000000005684e+00,-8.215700649437029597e+02
-1.030000000000000604e+01,-8.545708088382546066e+02
-1.070000000000000639e+01,-8.875699641719335204e+02
-1.110000000000000675e+01,-9.205776802199603708e+02
-1.150000000000000711e+01,-9.535932987109709984e+02
-1.190000000000000746e+01,-9.853145482248767166e+02
-1.230000000000000782e+01,-1.014758384261581568e+03
-1.270000000000000817e+01,-1.043859622623403766e+03
-1.310000000000000853e+01,-1.072577932908875937e+03
-1.350000000000000888e+01,-1.100955307082795571e+03
-1.390000000000000924e+01,-1.129007326190145250e+03
-1.430000000000000959e+01,-1.156681510447456503e+03
-1.470000000000000995e+01,-1.183988695143994846e+03
-1.510000000000001030e+01,-1.210908579682845811e+03
-1.550000000000001066e+01,-1.237471198578386975e+03
-1.590000000000001101e+01,-1.263678137398194167e+03
-1.550000000000001066e+01,-1.231627187361743836e+03
-1.510000000000001030e+01,-1.199576617818950808e+03
-1.470000000000000995e+01,-1.167526448202079564e+03
-1.430000000000000959e+01,-1.135476739487220357e+03
-1.390000000000000924e+01,-1.103427448230695518e+03
-1.350000000000000888e+01,-1.071378691661864423e+03
-1.310000000000000853e+01,-1.039330547669548196e+03
-1.270000000000000817e+01,-1.007283104023612168e+03
-1.230000000000000782e+01,-9.752362339864926071e+02
-1.190000000000000746e+01,-9.431900981431761011e+02
-1.150000000000000711e+01,-9.111448818218107135e+02
-1.110000000000000675e+01,-8.791005746635147489e+02
-1.070000000000000639e+01,-8.470573032648036360e+02
-1.030000000000000604e+01,-8.150151223123142472e+02
-9.900000000000005684e+00,-7.829741782370736018e+02
-9.500000000000005329e+00,-7.509345916377855019e+02
-9.100000000000004974e+00,-7.188964749877201257e+02
-8.700000000000004619e+00,-6.868601324874709917e+02
-8.300000000000004263e+00,-6.548256174901389386e+02
-7.900000000000003908e+00,-6.227932351287129222e+02
-7.500000000000003553e+00,-5.907631975974161378e+02
-7.100000000000003197e+00,-5.587359731276178536e+02
-6.700000000000002842e+00,-5.267114329332893021e+02
-6.300000000000002487e+00,-4.946903288544810380e+02
-5.900000000000002132e+00,-4.626769792316746930e+02
-5.500000000000001776e+00,-4.306701811404155933e+02
-5.100000000000001421e+00,-3.986701221475364605e+02
-4.700000000000001066e+00,-3.666769702924665353e+02
-4.300000000000000711e+00,-3.346956991427936146e+02
-3.900000000000000799e+00,-3.027246387453255352e+02
-3.500000000000000888e+00,-2.707845112281399338e+02
-3.100000000000000977e+00,-2.388998471806783073e+02
-2.700000000000001066e+00,-2.071153196633958657e+02
-2.300000000000001155e+00,-1.754618597983688062e+02
-1.900000000000001243e+00,-1.440091851195574861e+02
-1.500000000000001332e+00,-1.128168139986148475e+02
-1.100000000000001421e+00,-8.182567339927226158e+01
-7.000000000000013989e-01,-5.081421329619305993e+01
-3.000000000000013767e-01,-1.970578748741989017e+01
9.999999999999864553e-02,1.139633547511461309e+01
4.999999999999986677e-01,4.237458906618695664e+01
8.999999999999986899e-01,7.329047458938170223e+01
1.299999999999998712e+00,1.042660803941179353e+02
1.699999999999998845e+00,1.354199563548473861e+02
2.099999999999998757e+00,1.667349182370645053e+02
2.499999999999998668e+00,1.982070632259247418e+02
2.899999999999998579e+00,2.297840582605400641e+02
3.299999999999998490e+00,2.614190925122084082e+02
3.699999999999998401e+00,2.930725368762419407e+02
4.099999999999998757e+00,3.247514269082827241e+02
4.499999999999999112e+00,3.564226122697330084e+02
4.899999999999999467e+00,3.881018585800050005e+02
5.299999999999999822e+00,4.198077025163199778e+02
5.700000000000000178e+00,4.515312031991601316e+02
6.100000000000000533e+00,4.832613673138797594e+02
6.500000000000000888e+00,5.149965005309857133e+02
6.900000000000001243e+00,5.467291202047158549e+02
7.300000000000001599e+00,5.784708693600790639e+02
7.700000000000001954e+00,6.102106083052494796e+02
8.100000000000001421e+00,6.419523851480416852e+02
8.500000000000001776e+00,6.737072044703839993e+02
8.900000000000002132e+00,7.054801804139192427e+02
9.300000000000002487e+00,7.372527769933500394e+02
9.700000000000002842e+00,7.690414379616304359e+02
1.010000000000000320e+01,8.008427128884884496e+02
1.050000000000000355e+01,8.326551482754741755e+02
1.090000000000000391e+01,8.644644349071838860e+02
1.130000000000000426e+01,8.962802030902170145e+02
1.170000000000000462e+01,9.281046500419759013e+02
1.210000000000000497e+01,9.599332766730507274e+02
1.250000000000000533e+01,9.917662266158774855e+02
1.290000000000000568e+01,1.023599887926049405e+03
1.330000000000000604e+01,1.055436296091309259e+03
1.370000000000000639e+01,1.087276324342202315e+03
1.410000000000000675e+01,1.119119711651185071e+03
1.450000000000000711e+01,1.150965490596601285e+03
1.490000000000000746e+01,1.182815020878383848e+03
1.530000000000000782e+01,1.214667207669402387e+03
1.570000000000000817e+01,1.246517219674919716e+03
1.610000000000000853e+01,1.276270681839820782e+03
1.570000000000000817e+01,1.244290212913488631e+03
1.530000000000000782e+01,1.212310026639021089e+03
1.490000000000000746e+01,1.180330193372505846e+03
1.450000000000000711e+01,1.148350839804063298e+03
1.410000000000000675e+01,1.116371955265464976e+03
1.370000000000000639e+01,1.084393530987311578e+03
1.330000000000000604e+01,1.052415678863254470e+03
1.290000000000000568e+01,1.020438467385243030e+03
1.250000000000000533e+01,9.884619260091209298e+02
1.210000000000000497e+01,9.564860285049163622e+02
1.170000000000000462e+01,9.245108828330676261e+02
1.130000000000000426e+01,8.925365936695073970e+02
1.090000000000000391e+01,8.605633286203607213e+02
1.050000000000000355e+01,8.285910661903807295e+02
1.010000000000000320e+01,7.966198403338263461e+02
9.700000000000002842e+00,7.646499755514744265e+02
9.300000000000002487e+00,7.326817650985689170e+02
8.900000000000002132e+00,7.007152689538653476e+02
8.500000000000001776e+00,6.687505895816885868e+02
8.100000000000001421e+00,6.367880311364724548e+02
7.700000000000001066e+00,6.048277160277169742e+02
7.300000000000000711e+00,5.728699799714208893e+02
6.900000000000000355e+00,5.409144509292849534e+02
6.500000000000000000e+00,5.089618882413402616e+02
6.099999999999999645e+00,4.770138224410020484e+02
5.699999999999999289e+00,4.450722117903576986e+02
5.299999999999998934e+00,4.131383167700025183e+02
4.899999999999998579e+00,3.812138773887530192e+02
4.499999999999998224e+00,3.493069420080145733e+02
4.099999999999997868e+00,3.174117086116002042e+02
3.699999999999997957e+00,2.855383287733446878e+02
3.299999999999998046e+00,2.537159358700752421e+02
2.899999999999998135e+00,2.219854538444963055e+02
2.499999999999998224e+00,1.903744605982882945e+02
2.099999999999998312e+00,1.589037980234567442e+02
1.699999999999998401e+00,1.276391881523152847e+02
1.299999999999998490e+00,9.654294693291468832e+01
8.999999999999984679e-01,6.549509270371527236e+01
4.999999999999984457e-01,3.438691291940690320e+01
9.999999999999842348e-02,3.310080641728228468e+00
-3.000000000000015987e-01,-2.757286532191477590e+01
-7.000000000000016209e-01,-5.833507860184619176e+01
-1.100000000000001643e+00,-8.912684047963807643e+01
-1.500000000000001776e+00,-1.201793107709145971e+02
-1.900000000000001688e+00,-1.514612826236912042e+02
-2.300000000000001599e+00,-1.829194069322221026e+02
-2.700000000000001510e+00,-2.144970704148144875e+02
-3.100000000000001421e+00,-2.461740281251851741e+02
-3.500000000000001332e+00,-2.778782849275468720e+02
-3.900000000000001243e+00,-3.095843457129084868e+02
-4.300000000000001599e+00,-3.412939981882048528e+02
-4.700000000000001954e+00,-3.729953245051437989e+02
-5.100000000000002309e+00,-4.047100883274764556e+02
-5.500000000000002665e+00,-4.364390461810741044e+02
-5.900000000000003020e+00,-4.681800022078567167e+02
-6.300000000000003375e+00,-4.999193536214979758e+02
-6.700000000000003730e+00,-5.316632159091628864e+02
-7.100000000000004086e+00,-5.634058740896177824e+02
-7.500000000000004441e+00,-5.951597675929810976e+02
-7.900000000000004796e+00,-6.269217524804324739e+02
-8.300000000000004263e+00,-6.586958325835199730e+02
-8.700000000000004619e+00,-6.904838321257221878e+02
-9.100000000000004974e+00,-7.222840251320640164e+02
-9.500000000000005329e+00,-7.540877390776306584e+02
-9.900000000000005684e+00,-7.859036693902736488e+02
-1.030000000000000604e+01,-8.177281934322411416e+02
-1.070000000000000639e+01,-8.495576067877141213e+02
-1.110000000000000675e+01,-8.813882110673021089e+02
-1.150000000000000711e+01,-9.132265490454054770e+02
-1.190000000000000746e+01,-9.450717085424128072e+02
-1.230000000000000782e+01,-9.769231940636340141e+02
-1.270000000000000817e+01,-1.008778879713187507e+03
-1.310000000000000853e+01,-1.040634942602900537e+03
-1.350000000000000888e+01,-1.072494018114992286e+03
-1.390000000000000924e+01,-1.104357608696565194e+03
-1.430000000000000959e+01,-1.136226421870763261e+03
-1.470000000000000995e+01,-1.168095481020613079e+03
-1.510000000000001030e+01,-1.199964118665759770e+03
-1.550000000000001066e+01,-1.231833683669043467e+03
-1.590000000000001101e+01,-1.263691055126270385e+03
-1.550000000000001066e+01,-1.231640437369496340e+03
-1.510000000000001030e+01,-1.199590202548688012e+03
-1.470000000000000995e+01,-1.167540367323542796e+03
-1.430000000000000959e+01,-1.135490991956934977e+03
-1.390000000000000924e+01,-1.103442035974235750e+03
-1.350000000000000888e+01,-1.071393614321042151e+03
-1.310000000000000853e+01,-1.039345806287206415e+03
-1.270000000000000817e+01,-1.007298700471016559e+03
-1.230000000000000782e+01,-9.752521683998575099e+02
-1.190000000000000746e+01,-9.432063711892059246e+02
-1.150000000000000711e+01,-9.111614960395168055e+02
-1.110000000000000675e+01,-8.791175298088867294e+02
-1.070000000000000639e+01,-8.470746012713096889e+02
-1.030000000000000604e+01,-8.150327648083342638e+02
-9.900000000000005684e+00,-7.829921661773578307e+02
-9.500000000000005329e+00,-7.509529264374939430e+02
-9.100000000000004974e+00,-7.189151576330448279e+02
-8.700000000000004619e+00,-6.868791640801603080e+02
-8.300000000000004263e+00,-6.548449998625255830e+02
-7.900000000000003908e+00,-6.228129696828979149e+02
-7.500000000000003553e+00,-5.907832864448906776e+02
-7.100000000000003197e+00,-5.587564192988501190e+02
-6.700000000000002842e+00,-5.267322399086655196e+02
-6.300000000000002487e+00,-4.947114997161240808e+02
-5.900000000000002132e+00,-4.626985690574082355e+02
-5.500000000000001776e+00,-4.306922319841831950e+02
-5.100000000000001421e+00,-3.986927229382657174e+02
-4.700000000000001066e+00,-3.667001779699081112e+02
-4.300000000000000711e+00,-3.347197490289544248e+02
-3.900000000000000799e+00,-3.027496593214422091e+02
-3.500000000000000888e+00,-2.708108224160751547e+02
-3.100000000000000977e+00,-2.389280732318392495e+02
-2.700000000000001066e+00,-2.071464210987467141e+02
-2.300000000000001155e+00,-1.754975730024036977e+02
-1.900000000000001243e+00,-1.440517790491743142e+02
-1.500000000000001332e+00,-1.128700687430702487e+02
-1.100000000000001421e+00,-8.189489991029088856e+01
-7.000000000000013989e-01,-5.090527642852600820e+01
-3.000000000000013767e-01,-1.982095608008404852e+01
9.999999999999864553e-02,1.125619251137952581e+01
4.999999999999986677e-01,4.220647665278426786e+01
8.999999999999986899e-01,7.308918192066253994e+01
1.299999999999998712e+00,1.040269570958877949e+02
1.699999999999998845e+00,1.351396337602985795e+02
2.099999999999998757e+00,1.664109058708306179e+02
2.499999999999998668e+00,1.978380169395862254e+02
2.899999999999998579e+00,2.293689575841058002e+02
3.299999999999998490e+00,2.609567910589539110e+02
3.699999999999998401e+00,2.925623147709296177e+02
4.099999999999998757e+00,3.241922253299525778e+02
4.499999999999999112e+00,3.558138156766857492e+02
4.899999999999999467e+00,3.874426213222979527e+02
5.299999999999999822e+00,4.190977406665111289e+02
5.700000000000000178e+00,4.507702153202650948e+02
6.100000000000000533e+00,4.824491831371716444e+02
6.500000000000000888e+00,5.141330982087673647e+02
6.900000000000001243e+00,5.458144948353744894e+02
7.300000000000001599e+00,5.775047897649579909e+02
7.700000000000001954e+00,6.091936090475144283e+02
8.100000000000001421e+00,6.408840397234531565e+02
8.500000000000001776e+00,6.725869924040672458e+02
8.900000000000002132e+00,7.043083387941505862e+02
9.300000000000002487e+00,7.360295126992353971e+02
9.700000000000002842e+00,7.677659243334393295e+02
1.010000000000000320e+01,7.995154622633197050e+02
1.050000000000000355e+01,8.312763075708261340e+02
1.090000000000000391e+01,8.630342355417327553e+02
1.130000000000000426e+01,8.947981437175842530e+02
1.170000000000000462e+01,9.265709784669609235e+02
1.210000000000000497e+01,9.583479074390087362e+02
1.250000000000000533e+01,9.901292896344646124e+02
1.290000000000000568e+01,1.021911242258674292e+03
1.330000000000000604e+01,1.053696135817055620e+03
1.370000000000000639e+01,1.085484496392971778e+03
1.410000000000000675e+01,1.117276100526528126e+03
1.450000000000000711e+01,1.149070227908617881e+03
1.490000000000000746e+01,1.180868150041090075e+03
1.530000000000000782e+01,1.212668883947876566e+03
1.570000000000000817e+01,1.244468343222820522e+03
1.610000000000000853e+01,1.276270824602793482e+03
1.570000000000000817e+01,1.244290322080464193e+03
1.530000000000000782e+01,1.212310167461098445e+03
1.490000000000000746e+01,1.180330363205983303e+03
1.450000000000000711e+01,1.148350996815141116e+03
1.410000000000000675e+01,1.116372126710812609e+03
1.370000000000000639e+01,1.084393707144987502e+03
1.330000000000000604e+01,1.052415845688241006e+03
1.290000000000000568e+01,1.020438646142769926e+03
1.250000000000000533e+01,9.884621111807880425e+02
1.210000000000000497e+01,9.564862006678548596e+02
1.170000000000000462e+01,9.245110686581248274e+02
1.130000000000000426e+01,8.925367868393844901e+02
1.090000000000000391e+01,8.605635042338674339e+02
1.050000000000000355e+01,8.285912595072235263e+02
1.010000000000000320e+01,7.966200441063809876e+02
9.700000000000002842e+00,7.646501588311242585e+02
9.300000000000002487e+00,7.326819666443510641e+02
8.900000000000002132e+00,7.007154646227006651e+02
8.500000000000001776e+00,6.687507964655073920e+02
8.100000000000001421e+00,6.367882321732413402e+02
7.700000000000001066e+00,6.048279282889994874e+02
7.300000000000000711e+00,5.728701855833514855e+02
6.900000000000000355e+00,5.409146678254807057e+02
6.500000000000000000e+00,5.089621173303855812e+02
6.099999999999999645e+00,4.770140421617117568e+02
5.699999999999999289e+00,4.450724342625391046e+02
5.299999999999998934e+00,4.131385421910471791e+02
4.899999999999998579e+00,3.812141068215816517e+02
4.499999999999998224e+00,3.493071768776613908e+02
4.099999999999997868e+00,3.174119504842921629e+02
3.699999999999997957e+00,2.855385785453084395e+02
3.299999999999998046e+00,2.537161971897744763e+02
2.899999999999998135e+00,2.219857322962371029e+02
2.499999999999998224e+00,1.903747661303424081e+02
2.099999999999998312e+00,1.589041455922153716e+02
1.699999999999998401e+00,1.276396024524697737e+02
1.299999999999998490e+00,9.654345138360314138e+01
8.999999999999984679e-01,6.549571295034850493e+01
4.999999999999984457e-01,3.438766345763625054e+01
9.999999999999842348e-02,3.310965495604242026e+00
-3.000000000000015987e-01,-2.757183146320809897e+01
-7.000000000000016209e-01,-5.833385105434008722e+01
-1.100000000000001643e+00,-8.912537538618414601e+01
-1.500000000000001776e+00,-1.201775747164916481e+02
-1.900000000000001688e+00,-1.514592545882132697e+02
-2.300000000000001599e+00,-1.829170770767632916e+02
-2.700000000000001510e+00,-2.144944300321218975e+02
-3.100000000000001421e+00,-2.461710697788439575e+02
-3.500000000000001332e+00,-2.778750066716549441e+02
-3.900000000000001243e+00,-3.095807462398087750e+02
-4.300000000000001599e+00,-3.412900754443534765e+02
-4.700000000000001954e+00,-3.729910751640497892e+02
-5.100000000000002309e+00,-4.047055100563732708e+02
-5.500000000000002665e+00,-4.364341392752079969e+02
-5.900000000000003020e+00,-4.681747676965511573e+02
-6.300000000000003375e+00,-4.999137863965643760e+02
-6.700000000000003730e+00,-5.316573194327028204e+02
-7.100000000000004086e+00,-5.633996458555548088e+02
-7.500000000000004441e+00,-5.951532094525806542e+02
-7.900000000000004796e+00,-6.269148630633944776e+02
-8.300000000000004263e+00,-6.586886135167828797e+02
-8.700000000000004619e+00,-6.904762771265740184e+02
-9.100000000000004974e+00,-7.222761406143943077e+02
-9.500000000000005329e+00,-7.540795165478944000e+02
-9.900000000000005684e+00,-7.858951168465857791e+02
-1.030000000000000604e+01,-8.177193048316416935e+02
-1.070000000000000639e+01,-8.495483862503280079e+02
-1.110000000000000675e+01,-8.813786589161359188e+02
-1.150000000000000711e+01,-9.132166637772269269e+02
-1.190000000000000746e+01,-9.450614890221538644e+02
-1.230000000000000782e+01,-9.769126386630629213e+02
-1.270000000000000817e+01,-1.008767992789069581e+03
-1.310000000000000853e+01,-1.040623724845661400e+03
-1.350000000000000888e+01,-1.072482468030981408e+03
-1.390000000000000924e+01,-1.104345722831805006e+03
-1.430000000000000959e+01,-1.136214203443982342e+03
-1.470000000000000995e+01,-1.168082931322478771e+03
-1.510000000000001030e+01,-1.199951237624157329e+03
-1.550000000000001066e+01,-1.231820468456455046e+03
-1.590000000000001101e+01,-1.263691057040167834e+03
-1.540000000000001101e+01,-1.223627844787550885e+03
-1.490000000000001101e+01,-1.183565229076978085e+03
-1.440000000000001101e+01,-1.143503292383480357e+03
-1.390000000000001101e+01,-1.103442039214007536e+03
-1.340000000000001101e+01,-1.063381600275158689e+03
-1.290000000000001101e+01,-1.023322177387947704e+03
-1.240000000000001101e+01,-9.832637344804753639e+02
-1.190000000000001101e+01,-9.432063782136732470e+02
-1.140000000000001101e+01,-9.031504231134047131e+02
-1.090000000000001101e+01,-8.630959330322024243e+02
-1.040000000000001101e+01,-8.230431207692000726e+02
-9.900000000000011013e+00,-7.829921705173496775e+02
-9.400000000000011013e+00,-7.429433231507565552e+02
-8.900000000000011013e+00,-7.028969723887086047e+02
-8.400000000000011013e+00,-6.628533451256473654e+02
-7.900000000000011013e+00,-6.228129799445172239e+02
-7.400000000000011013e+00,-5.827763177868661160e+02
-6.900000000000011013e+00,-5.427439660230049867e+02
-6.400000000000011013e+00,-5.027160313959105906e+02
-5.900000000000011013e+00,-4.626985692301710174e+02
-5.400000000000011013e+00,-4.226919038363411119e+02
-4.900000000000011013e+00,-3.826944712683504122e+02
-4.400000000000011013e+00,-3.427149635624144821e+02
-3.900000000000011013e+00,-3.027496626832122502e+02
-3.400000000000011013e+00,-2.628323521260712141e+02
-2.900000000000011013e+00,-2.230232017185082327e+02
-2.400000000000011013e+00,-1.833928838157898724e+02
-1.900000000000011013e+00,-1.440517835095094483e+02
-1.400000000000011013e+00,-1.051102520912755693e+02
-9.000000000000110134e-01,-6.641440831468727879e+01
-4.000000000000110134e-01,-2.760001324255949484e+01
9.999999999998898659e-02,1.125618405937305511e+01
5.999999999999889866e-01,4.992971761633971539e+01
1.099999999999988987e+00,8.853997731586329678e+01
1.599999999999988987e+00,1.273459771462030687e+02
2.099999999999988987e+00,1.664108901214110290e+02
2.599999999999988987e+00,2.057098066684244486e+02
3.099999999999988987e+00,2.451597304599685003e+02
3.599999999999988987e+00,2.846585153632072434e+02
4.099999999999988987e+00,3.241921994837558145e+02
4.599999999999988987e+00,3.637183817648202080e+02
5.099999999999988987e+00,4.032684184913454146e+02
5.599999999999988987e+00,4.428494212907617111e+02
6.099999999999988987e+00,4.824491467180900486e+02
6.599999999999988987e+00,5.220532286492023104e+02
7.099999999999988987e+00,5.616580616112106554e+02
7.599999999999988987e+00,6.012720736785357758e+02
8.099999999999988987e+00,6.408839927222942379e+02
8.599999999999988987e+00,6.805162399903434789e+02
9.099999999999988987e+00,7.201692157829587586e+02
9.599999999999988987e+00,7.598296996913022667e+02
1.009999999999998899e+01,7.995154044336528614e+02
1.059999999999998899e+01,8.392158416554196947e+02
1.109999999999998899e+01,8.789148118834425532e+02
1.159999999999998899e+01,9.186270569304957689e+02
1.209999999999998899e+01,9.583478388879732393e+02
1.259999999999998899e+01,9.980743630044979682e+02
1.309999999999998899e+01,1.037803539871548082e+03
1.359999999999998899e+01,1.077536946139295424e+03
1.409999999999998899e+01,1.117276021251173461e+03
1.459999999999998899e+01,1.157019216153718162e+03
